jhu_id|vendor_id|db_name|status_id|url|enable_proxy|description|internal_note|popularity_score|date_created|date_updated
JHU04551|681|IHS Markit Connect|A|https://connect.ihsmarkit.com|1|IHS Markit Connect (formerly Global Insight) provides news, economic indicators, and a vast array of recent and historical business and economics data series for the domestic and international markets. From the Connect main page, select the Data Browser option to access data sources.|29 July 2020 - Changed descrip to remove grad student, faculty restriction mention for WRDS. Added link to WRDS page. - Alistair24 July 2020 - Changed Title to remove  (JHU faculty and graduate students for academic research only)- Alistair Morrison24 Jul|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU04553|812|Goethes Werke|A|https://search.proquest.com/goethe?accountid=11752|1|The definitive, Weimar edition of the works of Johann Wolfgang von Goethe (1749-1832), originally published between the years 1887 and 1919. The edition is supplemented by 3 further volumes of letters discovered since completion of the Weimar edition, published in 1990 by DTV and edited by Paul Raabe, and by 10 volumes of Goethes conversations, published by Woldemar Freiherr von Biedermann between the years 1889 and 1896.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU04556||Gutenberg-e|A|http://www.gutenberg-e.org/|1|Gutenberg-e provides access to scholarly historical books published in electronic format. Supported by the Andrew W. Mellon foundation, the titles are selected and made available through a collaborative effort between the American Historical Association and Columbia University Press. Books selected for inclusion have undergone a rigorous academic review process and represent a range of subjects. The works include extensive documentation, hyperlinks to supplementary literature, images, music, video, and links to related web sites.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU04557||H-Net Reviews|A|http://www.h-net.org/reviews/|1|H-Net is an excellent resource for scholarly reviews both in the Humanities and Social Sciences.The reviews can be browsed by year, date, format type, and list. Moreover, it provides access to numerous discussion networks, a job guide, and academic announcements about workshops, conferences, calls for papers and publications, funding, etc.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU04562|631|Handbooks in Economics on ScienceDirect|A|https://auth.elsevier.com/ShibAuth/institutionLogin?entityID=urn:mace:incommon:johnshopkins.edu&appReturnURL=https%3A%2F%2Fwww.sciencedirect.com%2Fbrowse%2Fjournals-and-books%2Fh%3FcontentType%3DHB%26subject%3Deconomics-econometrics-and-finance|1|The Handbooks in Economics series is a reference source that covers various branches of the discipline. Each individual handbook covers material from current journal articles and recent research developments. Topics include international economics, labor economics, monetary economics, public economics, health economics and more.</br><strong>Note:</strong> The Handbooks are included as several distinct book series in the Hopkins subscription to ScienceDirect.|30 July 2020 - Switched to URL for SSO. Modified description. Alistair Morrison30 July 2020 - URL updated.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU04563||Hazardous Substances Data Bank (HSDB)|A|http://toxnet.nlm.nih.gov/cgi-bin/sis/htmlgen?HSDB|1|HSDB (Hazardous Substances Data Bank)provides the toxicology of potentially hazardous chemicals. <p> It includes information on human health effects, industrial hygiene, emergency handling procedures, environmental fate, regulatory requirements, emergency medical treatment, animal toxicity studies, metabolism/pharmacokinetics, pharmacology, chemical/physical properties, safety and handling, occupational exposure standards, manufacturing information, and related areas. <p> HSDB is peer-reviewed, and organized into individual chemical records. HSDB is produced by the National Library of Medicine and accessed through TOXNET.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU04566|574|Historical Statistics of the United States|A|http://hsus.cambridge.org/HSUSWeb/|1|This thoroughly revised five-volume reference work, available both in print and electronic editions, reflects thirty years of new data and scholarship. Topics ranging from migration and health to crime and the Confederate States of America are each placed in historical context by a recognized expert in the field.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU04567||History Matters: The U.S. Survey Course on the Web|A|http://historymatters.gmu.edu/|1|Highly regarded gateway to web resources as well as a repository of unique teaching materials, first-person primary documents, and guides to analyzing historical evidence for high school and college students and teachers of American history. Includes lesson plans and syllabi.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU04568|676|Hoovers Online|A|http://www.mergentonline.com/Hoovers|1|Delivers comprehensive insight and analysis about the companies, industries and people that drive the economy.|7 June 2021 - Tag added per Heather Tapager.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU04573||ICPSR: Inter-University Consortium for Political and Social Research|A|http://www.icpsr.umich.edu/index.html|1|A searchable database that contains over 41,000 citations of known published and unpublished works resulting from analyses of data held in the ICPSR archive||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU04574|647|ICSD - Inorganic Crystal Structure Database|A|http://icsd.fiz-karlsruhe.de/icsd/|1|ICSD is the most comprehensive database on fully determined inorganic crystal structures.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU04577||Index of Medieval Art|A|https://ima.princeton.edu/|1|The Index of Christian Art catalogs and provides related scholarship to works of art produced without geographical limitations from early apostolic times up to A.D. 1400, extended in the case of the Morgan and Princeton Library projects to include manuscript holdings up to the end of the sixteenth century. The database contains three main authority files: Work of Art records, Subject records (the classification terms used to index the works of art) and Bibliographic records (citations that support the above two files). These three files may be used independently or in combination.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU04584|701|Iter: Gateway to the Middle Ages and Renaissance|A|http://www.itergateway.org/|1|A searchable bibliography of literature about the Middle Ages and the Renaissance drawn from over 1000 journal titles published since 1842. Also includes selected essays from over 1500 collected works published since 1995 and selected book reviews from over 107 scholarly journals published since 1943. Includes the first online edition of Paul Oskar Kristellers Iter Italicum, the most comprehensive list of uncatalogued Renaissance humanistic manuscripts found in libraries and collections all over the world. Collections included: Iter Bibliography ; Iter Italicum ; Milton : A bibliography (1624-1799) ; and Bibliography of English Women Writers (1500-1640).|2 Dec 2021 - Specific collections note added to Description per AER-1084.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU04588|590|Journal Citation Reports|A|https://jcr.clarivate.com|1|Journal Citation Reports is a tool that allows you to evaluate and compare journals using citation data. The data are drawn from over 7,000 scholarly and technical journals from more than 3,300 publishers in over 60 countries.  JCR includes data about most specialties in the areas of science, technology, and medicine. You can see the most frequently cited journals in a field, highest-impact journals in a field, hottest journals in a field, leading journals in a field, and the most published articles in a field.|16 Feb 2022 - Minor change to description.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU04589|812|Kafkas Werke|A|https://www.proquest.com/kafka/index?accountid=11752|0|In cooperation with S. Fischer Verlag, Chadwyck-Healey has created an electronic version of the critical edition of Kafka&#39;s complete works, Franz Kafka, Kritische Ausgabe, Schriften und Tagebücher, of which the first volume was published in 1982. It will be subject to ongoing revision by an editorial team.|7 April 2022 - tweaked URL. Alistair Morrison31 March 2022 - changed to Proxy=No.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU04596||Levy Sheet Music Collection|A|http://levysheetmusic.mse.jhu.edu/|0|The Lester S. Levy Collection of Sheet Music is part of Special Collections at the Milton S. Eisenhower Library of The Johns Hopkins University. It contains over 29,000 pieces of music and focuses on popular American music spanning the period 1780 to 1960. All pieces of the collection are indexed on this site and a search will retrieve a catalog description of the pieces. An image of the cover and each page of music will also be retrieved if the music was published before 1923 and is in the public domain.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU04597|564|Lexikon des Mittelalters|A|http://apps.brepolis.net/lexiema/test/Default2.aspx|1|The standard encyclopaedia for medieval studies. It deals with all branches of Medieval Studies and covers the period from 300 to 1500 AD/CE for the whole of Europe and parts of the Middle East and North Africa. Users can perform automatic bibliographic searches in the International Medieval Bibliography Online.||0|6/14/2022 14:54:06|6/14/2022 14:54:06
JHU04598|725|Nexis Uni|A|http://www.nexisuni.com/|1|Nexis Uni, previously known as Lexis Nexis Academic, contains the full text of hundreds of publications, including law journals, wire services, country economic reports, government publications, magazines, newspapers, news digests, and industry-specific newsletters and periodicals.|7 June 2021 - Tag deleted per Heather Tapager.  Jenny Kusmik|0|6/14/2022 14:54:06|6/14/2022 14:54:06
